cliente_id;idade;genero;uf;data_cadastro;faixa_etaria;dias_desde_cadastro;regiao
9436;34;M;RJ;2021-02-21;26-35;1863;Sudeste
9437;27;F;ES;2021-09-15;26-35;1657;Sudeste
9438;52;Outro;RJ;2023-10-17;46-55;895;Sudeste
9439;37;F;RS;2025-10-23;36-45;158;Sul
9440;35;F;RJ;2025-04-24;26-35;340;Sudeste
9441;62;M;PR;2021-09-05;55+;1667;Sul
9442;61;F;ES;2021-10-15;55+;1627;Sudeste
9443;44;F;SC;2024-07-01;36-45;637;Sul
9444;53;Outro;SC;2025-07-10;46-55;263;Sul
9445;40;F;ES;2023-08-05;36-45;968;Sudeste
9446;49;F;SP;2025-09-29;46-55;182;Sudeste
9447;27;Outro;SC;2021-08-02;26-35;1701;Sul
9448;28;F;SC;2024-01-21;26-35;799;Sul
9449;55;F;SP;2022-06-28;46-55;1371;Sudeste
9450;23;F;SP;2025-06-17;18-25;286;Sudeste
9451;58;M;RS;2021-08-20;55+;1683;Sul
9452;64;F;SC;2022-10-05;55+;1272;Sul
9453;51;F;SC;2025-10-25;46-55;156;Sul
9454;53;F;SC;2021-01-13;46-55;1902;Sul
9455;54;F;SP;2023-04-18;46-55;1077;Sudeste
9456;34;M;SC;2022-06-17;26-35;1382;Sul
9457;57;F;RJ;2025-01-08;55+;446;Sudeste
9458;57;F;RJ;2025-03-07;55+;388;Sudeste
9459;29;F;SP;2025-03-30;26-35;365;Sudeste
9460;38;F;SP;2023-04-19;36-45;1076;Sudeste
9461;57;M;SP;2022-09-11;55+;1296;Sudeste
9462;36;F;MG;2022-02-10;36-45;1509;Sudeste
9463;20;F;SP;2025-07-22;18-25;251;Sudeste
9464;35;F;RS;2025-04-17;26-35;347;Sul
9465;36;F;MG;2025-09-01;36-45;210;Sudeste
9466;64;F;SP;2021-10-15;55+;1627;Sudeste
9467;23;F;ES;2022-03-02;18-25;1489;Sudeste
9468;33;M;PR;2022-03-12;26-35;1479;Sul
9469;25;F;SC;2023-09-17;18-25;925;Sul
9470;35;F;SC;2021-03-22;26-35;1834;Sul
9471;60;F;RJ;2025-02-20;55+;403;Sudeste
9472;56;M;ES;2024-04-20;55+;709;Sudeste
9473;29;F;PR;2021-12-24;26-35;1557;Sul
9474;62;M;SC;2022-12-03;55+;1213;Sul
9475;27;F;SC;2021-09-12;26-35;1660;Sul
9476;24;F;MG;2023-06-18;18-25;1016;Sudeste
9477;63;M;RJ;2021-06-15;55+;1749;Sudeste
9478;18;F;MG;2022-04-10;18-25;1450;Sudeste
9479;53;F;RS;2021-09-13;46-55;1659;Sul
9480;38;F;RS;2022-02-27;36-45;1492;Sul
9481;54;F;MG;2021-07-17;46-55;1717;Sudeste
9482;41;F;RJ;2024-05-21;36-45;678;Sudeste
9483;42;M;PR;2022-07-11;36-45;1358;Sul
9484;24;M;RJ;2023-06-02;18-25;1032;Sudeste
9485;59;F;SP;2022-06-09;55+;1390;Sudeste
9486;34;F;MG;2023-12-12;26-35;839;Sudeste
9487;46;F;SP;2024-07-12;46-55;626;Sudeste
9488;47;F;RJ;2024-09-10;46-55;566;Sudeste
9489;24;F;RJ;2022-07-09;18-25;1360;Sudeste
9490;50;F;SC;2021-01-07;46-55;1908;Sul
9491;24;F;RS;2025-11-01;18-25;149;Sul
9492;41;F;PR;2021-02-13;36-45;1871;Sul
9493;28;F;MG;2024-04-10;26-35;719;Sudeste
9494;26;F;RS;2024-01-31;26-35;789;Sul
9495;29;F;ES;2023-01-05;26-35;1180;Sudeste
9496;52;F;RJ;2025-05-23;46-55;311;Sudeste
9497;21;M;SC;2025-07-16;18-25;257;Sul
9498;53;F;ES;2022-08-12;46-55;1326;Sudeste
9499;45;F;MG;2023-03-23;36-45;1103;Sudeste
9500;30;F;SP;2024-08-12;26-35;595;Sudeste
9501;40;M;MG;2024-05-13;36-45;686;Sudeste
9502;36;F;RS;2022-05-06;36-45;1424;Sul
9503;59;F;PR;2021-11-14;55+;1597;Sul
9504;54;F;ES;2024-04-09;46-55;720;Sudeste
9505;56;F;SC;2021-08-06;55+;1697;Sul
9506;41;F;RS;2022-05-16;36-45;1414;Sul
9507;33;F;ES;2024-05-01;26-35;698;Sudeste
9508;50;F;SP;2021-11-29;46-55;1582;Sudeste
9509;29;F;RS;2024-03-22;26-35;738;Sul
9510;51;F;SC;2022-07-07;46-55;1362;Sul
9511;24;F;SP;2023-11-13;18-25;868;Sudeste
9512;28;F;RJ;2025-09-18;26-35;193;Sudeste
9513;48;F;RS;2021-08-04;46-55;1699;Sul
9514;46;F;MG;2023-12-03;46-55;848;Sudeste
9515;30;M;RS;2024-10-16;26-35;530;Sul
9516;48;F;RS;2025-07-07;46-55;266;Sul
9517;19;F;PR;2023-01-13;18-25;1172;Sul
9518;56;F;RJ;2023-07-25;55+;979;Sudeste
9519;32;F;MG;2022-02-18;26-35;1501;Sudeste
9520;28;F;SP;2024-12-12;26-35;473;Sudeste
9521;51;F;PR;2022-09-14;46-55;1293;Sul
9522;56;F;SP;2025-08-01;55+;241;Sudeste
9523;21;Outro;SC;2022-09-09;18-25;1298;Sul
9524;28;F;SP;2021-11-12;26-35;1599;Sudeste
9525;46;F;ES;2025-08-03;46-55;239;Sudeste
9526;19;M;MG;2024-12-24;18-25;461;Sudeste
9527;33;F;RJ;2023-02-06;26-35;1148;Sudeste
9528;56;M;RS;2022-05-14;55+;1416;Sul
9529;30;F;ES;2021-12-15;26-35;1566;Sudeste
9530;54;F;SC;2021-03-16;46-55;1840;Sul
9531;34;M;MG;2021-08-21;26-35;1682;Sudeste
9532;38;Outro;SC;2023-07-02;36-45;1002;Sul
9533;61;F;MG;2022-12-25;55+;1191;Sudeste
9534;36;F;MG;2022-07-24;36-45;1345;Sudeste
9535;24;F;PR;2021-02-07;18-25;1877;Sul
9536;55;F;ES;2021-09-19;46-55;1653;Sudeste
9537;25;M;RJ;2025-01-09;18-25;445;Sudeste
9538;30;F;ES;2021-07-31;26-35;1703;Sudeste
9539;54;F;SC;2025-01-21;46-55;433;Sul
9540;19;F;SP;2025-08-01;18-25;241;Sudeste
9541;58;M;SC;2023-09-18;55+;924;Sul
9542;28;F;MG;2024-07-29;26-35;609;Sudeste
9543;41;M;SP;2025-05-13;36-45;321;Sudeste
9544;23;F;ES;2023-02-24;18-25;1130;Sudeste
9545;43;F;RJ;2025-05-08;36-45;326;Sudeste
9546;24;F;SP;2021-07-25;18-25;1709;Sudeste
9547;56;F;SP;2021-01-05;55+;1910;Sudeste
9548;36;F;RS;2025-07-01;36-45;272;Sul
9549;23;M;PR;2024-06-20;18-25;648;Sul
9550;60;F;ES;2021-05-28;55+;1767;Sudeste
9551;46;F;SP;2025-09-11;46-55;200;Sudeste
9552;60;F;ES;2025-09-06;55+;205;Sudeste
9553;56;F;RJ;2023-09-02;55+;940;Sudeste
9554;19;F;SP;2024-09-08;18-25;568;Sudeste
9555;36;M;RJ;2022-01-22;36-45;1528;Sudeste
9556;21;F;SC;2024-11-17;18-25;498;Sul
9557;23;F;SP;2025-08-02;18-25;240;Sudeste
9558;54;F;RS;2025-09-07;46-55;204;Sul
9559;45;F;MG;2025-11-24;36-45;126;Sudeste
9560;47;M;PR;2024-06-27;46-55;641;Sul
9561;24;F;PR;2022-03-04;18-25;1487;Sul
9562;26;F;PR;2022-01-04;26-35;1546;Sul
9563;42;F;RJ;2023-09-28;36-45;914;Sudeste
9564;50;F;ES;2022-10-10;46-55;1267;Sudeste
9565;18;M;RS;2025-01-10;18-25;444;Sul
9566;23;F;PR;2023-11-12;18-25;869;Sul
9567;35;F;SC;2022-07-04;26-35;1365;Sul
9568;27;M;SP;2022-06-23;26-35;1376;Sudeste
9569;45;F;SP;2024-07-29;36-45;609;Sudeste
9570;28;M;MG;2024-07-26;26-35;612;Sudeste
9571;50;F;RJ;2024-02-18;46-55;771;Sudeste
9572;18;F;SP;2024-06-30;18-25;638;Sudeste
9573;30;F;SP;2022-04-22;26-35;1438;Sudeste
9574;54;F;RS;2023-12-25;46-55;826;Sul
9575;37;F;MG;2025-05-29;36-45;305;Sudeste
9576;18;M;MG;2024-08-19;18-25;588;Sudeste
9577;20;M;ES;2024-09-02;18-25;574;Sudeste
9578;35;F;ES;2021-06-23;26-35;1741;Sudeste
9579;58;M;ES;2024-12-09;55+;476;Sudeste
9580;31;Outro;SP;2024-07-07;26-35;631;Sudeste
9581;48;F;MG;2024-08-01;46-55;606;Sudeste
9582;44;F;SC;2021-03-14;36-45;1842;Sul
9583;34;F;RJ;2024-01-08;26-35;812;Sudeste
9584;63;M;ES;2023-12-04;55+;847;Sudeste
9585;46;M;SC;2023-01-15;46-55;1170;Sul
9586;53;M;PR;2023-10-24;46-55;888;Sul
9587;54;Outro;SP;2022-03-19;46-55;1472;Sudeste
9588;43;F;RJ;2021-03-20;36-45;1836;Sudeste
9589;34;F;SP;2024-11-01;26-35;514;Sudeste
9590;39;F;SC;2025-09-13;36-45;198;Sul
9591;42;F;ES;2021-05-19;36-45;1776;Sudeste
9592;19;F;SC;2023-03-26;18-25;1100;Sul
9593;39;M;SC;2023-10-28;36-45;884;Sul
9594;22;F;RS;2023-06-02;18-25;1032;Sul
9595;21;F;SP;2022-12-26;18-25;1190;Sudeste
9596;53;M;ES;2022-05-28;46-55;1402;Sudeste
9597;23;F;SP;2022-11-27;18-25;1219;Sudeste
9598;38;F;ES;2025-11-22;36-45;128;Sudeste
9599;30;F;RS;2022-12-28;26-35;1188;Sul
9600;54;F;MG;2021-03-18;46-55;1838;Sudeste
9601;42;Outro;MG;2023-12-03;36-45;848;Sudeste
9602;43;F;RS;2024-03-26;36-45;734;Sul
9603;56;M;RS;2022-06-14;55+;1385;Sul
9604;37;F;RS;2024-05-28;36-45;671;Sul
9605;50;F;RS;2025-05-28;46-55;306;Sul
9606;31;F;MG;2023-10-10;26-35;902;Sudeste
9607;53;F;MG;2021-07-09;46-55;1725;Sudeste
9608;34;F;RS;2023-05-25;26-35;1040;Sul
9609;38;F;MG;2021-09-19;36-45;1653;Sudeste
9610;63;F;PR;2021-05-24;55+;1771;Sul
9611;33;F;SP;2025-02-17;26-35;406;Sudeste
9612;63;F;SC;2022-10-03;55+;1274;Sul
9613;33;F;RS;2021-10-05;26-35;1637;Sul
9614;37;F;MG;2023-03-25;36-45;1101;Sudeste
9615;46;F;PR;2025-09-22;46-55;189;Sul
9616;45;Outro;RS;2025-08-14;36-45;228;Sul
9617;25;Outro;PR;2021-11-03;18-25;1608;Sul
9618;41;M;SP;2022-08-30;36-45;1308;Sudeste
9619;20;M;SP;2022-07-04;18-25;1365;Sudeste
9620;42;F;ES;2024-03-25;36-45;735;Sudeste
9621;36;F;ES;2021-10-27;36-45;1615;Sudeste
9622;50;M;MG;2021-12-13;46-55;1568;Sudeste
9623;19;F;RJ;2024-12-17;18-25;468;Sudeste
9624;32;F;ES;2022-03-02;26-35;1489;Sudeste
9625;39;M;RJ;2021-02-11;36-45;1873;Sudeste
9626;27;F;SC;2021-11-12;26-35;1599;Sul
9627;35;F;ES;2022-09-30;26-35;1277;Sudeste
9628;39;F;SC;2021-03-18;36-45;1838;Sul
9629;63;F;PR;2021-04-06;55+;1819;Sul
9630;44;M;PR;2024-07-10;36-45;628;Sul
9631;30;F;SC;2023-03-30;26-35;1096;Sul
9632;50;Outro;PR;2023-01-07;46-55;1178;Sul
9633;22;M;SC;2025-07-05;18-25;268;Sul
9634;43;F;RJ;2023-01-20;36-45;1165;Sudeste
9635;30;F;MG;2021-07-24;26-35;1710;Sudeste
9636;44;F;SC;2024-08-04;36-45;603;Sul
9637;31;Outro;ES;2024-07-10;26-35;628;Sudeste
9638;41;F;ES;2025-05-31;36-45;303;Sudeste
9639;20;M;RJ;2023-07-25;18-25;979;Sudeste
9640;64;F;SC;2022-10-17;55+;1260;Sul
9641;47;F;PR;2021-11-11;46-55;1600;Sul
9642;52;Outro;MG;2024-10-24;46-55;522;Sudeste
9643;31;F;ES;2025-06-09;26-35;294;Sudeste
9644;29;M;MG;2024-06-29;26-35;639;Sudeste
9645;45;F;MG;2024-09-18;36-45;558;Sudeste
9646;61;M;SP;2023-01-14;55+;1171;Sudeste
9647;46;M;MG;2024-12-20;46-55;465;Sudeste
9648;60;M;SC;2021-10-22;55+;1620;Sul
9649;34;F;RS;2023-04-11;26-35;1084;Sul
9650;57;F;SP;2022-10-04;55+;1273;Sudeste
9651;38;F;RS;2021-10-12;36-45;1630;Sul
9652;40;F;RJ;2024-09-02;36-45;574;Sudeste
9653;37;F;PR;2022-05-27;36-45;1403;Sul
9654;28;F;SP;2023-10-05;26-35;907;Sudeste
9655;51;F;RS;2021-01-29;46-55;1886;Sul
9656;27;M;MG;2025-10-30;26-35;151;Sudeste
9657;27;M;PR;2024-08-10;26-35;597;Sul
9658;60;F;MG;2023-10-28;55+;884;Sudeste
9659;23;F;MG;2022-06-26;18-25;1373;Sudeste
9660;53;F;SP;2021-08-03;46-55;1700;Sudeste
9661;41;F;RJ;2022-09-19;36-45;1288;Sudeste
9662;29;F;RS;2021-08-03;26-35;1700;Sul
9663;60;F;MG;2024-04-02;55+;727;Sudeste
9664;40;F;SC;2024-04-08;36-45;721;Sul
9665;44;F;SP;2021-08-09;36-45;1694;Sudeste
9666;62;F;SC;2023-10-21;55+;891;Sul
9667;54;F;SC;2024-07-07;46-55;631;Sul
9668;23;F;RS;2025-10-14;18-25;167;Sul
9669;18;F;MG;2021-09-18;18-25;1654;Sudeste
9670;23;F;RS;2025-07-24;18-25;249;Sul
9671;39;F;SC;2023-10-21;36-45;891;Sul
9672;58;F;RS;2025-06-29;55+;274;Sul
9673;41;F;PR;2022-07-20;36-45;1349;Sul
9674;42;F;RJ;2025-07-02;36-45;271;Sudeste
9675;32;F;MG;2025-02-04;26-35;419;Sudeste
9676;43;F;SC;2023-03-12;36-45;1114;Sul
9677;25;Outro;RJ;2024-07-02;18-25;636;Sudeste
9678;41;F;RS;2024-07-25;36-45;613;Sul
9679;55;F;RJ;2025-05-02;46-55;332;Sudeste
9680;23;M;PR;2022-10-08;18-25;1269;Sul
9681;52;F;PR;2023-11-14;46-55;867;Sul
9682;59;M;ES;2023-09-16;55+;926;Sudeste
9683;18;Outro;RJ;2024-12-27;18-25;458;Sudeste
9684;63;F;MG;2023-09-19;55+;923;Sudeste
9685;53;M;PR;2022-09-21;46-55;1286;Sul
9686;29;F;MG;2025-11-10;26-35;140;Sudeste
9687;55;F;RJ;2022-04-23;46-55;1437;Sudeste
9688;28;M;PR;2025-02-26;26-35;397;Sul
9689;29;Outro;ES;2022-01-17;26-35;1533;Sudeste
9690;59;M;RJ;2023-03-30;55+;1096;Sudeste
9691;56;F;MG;2022-01-09;55+;1541;Sudeste
9692;24;F;ES;2022-07-07;18-25;1362;Sudeste
9693;28;F;RJ;2023-02-01;26-35;1153;Sudeste
9694;53;F;PR;2024-09-08;46-55;568;Sul
9695;48;F;SC;2024-01-18;46-55;802;Sul
9696;50;F;RJ;2021-04-02;46-55;1823;Sudeste
9697;30;F;SP;2022-01-12;26-35;1538;Sudeste
9698;35;F;MG;2024-01-10;26-35;810;Sudeste
9699;58;F;PR;2025-07-24;55+;249;Sul
9700;41;M;PR;2022-08-26;36-45;1312;Sul
9701;26;F;SP;2021-04-10;26-35;1815;Sudeste
9702;48;M;SC;2025-06-02;46-55;301;Sul
9703;58;F;ES;2025-04-28;55+;336;Sudeste
9704;27;F;PR;2024-02-21;26-35;768;Sul
9705;19;M;RS;2023-03-11;18-25;1115;Sul
9706;55;F;ES;2024-11-20;46-55;495;Sudeste
9707;32;F;ES;2021-01-23;26-35;1892;Sudeste
9708;20;M;ES;2022-10-18;18-25;1259;Sudeste
9709;60;F;SC;2023-02-09;55+;1145;Sul
9710;48;F;RJ;2022-06-03;46-55;1396;Sudeste
9711;23;M;SP;2024-07-24;18-25;614;Sudeste
9712;20;F;MG;2025-09-18;18-25;193;Sudeste
9713;28;F;SP;2024-01-24;26-35;796;Sudeste
9714;32;M;PR;2023-07-08;26-35;996;Sul
9715;62;F;SP;2024-11-06;55+;509;Sudeste
9716;45;F;MG;2022-01-12;36-45;1538;Sudeste
9717;27;F;RJ;2023-11-15;26-35;866;Sudeste
9718;55;F;PR;2021-10-18;46-55;1624;Sul
9719;64;F;RJ;2024-06-04;55+;664;Sudeste
9720;24;F;PR;2024-04-11;18-25;718;Sul
9721;32;F;MG;2025-07-29;26-35;244;Sudeste
9722;35;Outro;RJ;2025-01-16;26-35;438;Sudeste
9723;35;F;MG;2024-08-04;26-35;603;Sudeste
9724;58;F;MG;2023-12-29;55+;822;Sudeste
9725;41;M;SC;2024-07-28;36-45;610;Sul
9726;19;F;SP;2023-05-13;18-25;1052;Sudeste
9727;57;F;PR;2021-12-08;55+;1573;Sul
9728;37;F;ES;2023-05-20;36-45;1045;Sudeste
9729;51;Outro;ES;2024-09-18;46-55;558;Sudeste
9730;60;Outro;RJ;2025-11-02;55+;148;Sudeste
9731;43;F;MG;2024-11-10;36-45;505;Sudeste
9732;24;F;SP;2024-09-27;18-25;549;Sudeste
9733;55;F;PR;2021-11-13;46-55;1598;Sul
9734;47;F;RJ;2024-08-23;46-55;584;Sudeste
9735;59;M;MG;2025-11-29;55+;121;Sudeste
9736;22;F;SC;2024-04-11;18-25;718;Sul
9737;28;M;ES;2022-06-28;26-35;1371;Sudeste
9738;18;M;ES;2024-05-08;18-25;691;Sudeste
9739;51;M;PR;2025-06-04;46-55;299;Sul
9740;18;Outro;PR;2021-03-16;18-25;1840;Sul
9741;36;F;PR;2023-02-15;36-45;1139;Sul
9742;19;F;RJ;2025-06-09;18-25;294;Sudeste
9743;38;M;PR;2021-08-05;36-45;1698;Sul
9744;37;M;RJ;2022-09-25;36-45;1282;Sudeste
9745;40;F;SP;2022-06-16;36-45;1383;Sudeste
9746;38;M;MG;2022-03-25;36-45;1466;Sudeste
9747;41;F;ES;2025-08-12;36-45;230;Sudeste
9748;21;F;RS;2023-10-28;18-25;884;Sul
9749;29;F;RS;2023-06-08;26-35;1026;Sul
9750;39;F;RJ;2022-01-28;36-45;1522;Sudeste
9751;37;F;MG;2025-06-10;36-45;293;Sudeste
9752;35;F;SC;2024-11-10;26-35;505;Sul
9753;18;F;PR;2025-03-05;18-25;390;Sul
9754;47;M;ES;2024-03-16;46-55;744;Sudeste
9755;50;M;SC;2021-11-12;46-55;1599;Sul
9756;41;F;RJ;2022-03-30;36-45;1461;Sudeste
9757;31;F;PR;2024-04-25;26-35;704;Sul
9758;53;F;MG;2024-09-10;46-55;566;Sudeste
9759;22;M;SP;2023-03-24;18-25;1102;Sudeste
9760;28;F;MG;2021-11-14;26-35;1597;Sudeste
9761;41;F;RJ;2022-01-29;36-45;1521;Sudeste
9762;48;M;SP;2022-01-14;46-55;1536;Sudeste
9763;30;F;SP;2022-12-06;26-35;1210;Sudeste
9764;33;M;PR;2023-03-05;26-35;1121;Sul
9765;41;F;MG;2025-02-06;36-45;417;Sudeste
9766;30;F;RJ;2025-09-20;26-35;191;Sudeste
9767;41;F;SC;2023-11-08;36-45;873;Sul
9768;43;M;SC;2023-04-07;36-45;1088;Sul
9769;19;M;SP;2021-05-29;18-25;1766;Sudeste
9770;33;F;PR;2022-07-12;26-35;1357;Sul
9771;55;F;SC;2023-11-02;46-55;879;Sul
9772;63;F;SP;2023-01-12;55+;1173;Sudeste
9773;18;Outro;RS;2022-04-07;18-25;1453;Sul
9774;28;M;MG;2025-07-07;26-35;266;Sudeste
9775;52;F;SC;2024-03-29;46-55;731;Sul
9776;60;M;ES;2025-10-29;55+;152;Sudeste
9777;46;F;RS;2023-09-04;46-55;938;Sul
9778;54;F;RJ;2022-11-26;46-55;1220;Sudeste
9779;34;F;RS;2022-07-21;26-35;1348;Sul
9780;56;F;ES;2021-09-23;55+;1649;Sudeste
9781;59;F;MG;2022-07-01;55+;1368;Sudeste
9782;45;F;ES;2021-03-21;36-45;1835;Sudeste
9783;46;M;MG;2022-06-02;46-55;1397;Sudeste
9784;60;F;MG;2025-07-21;55+;252;Sudeste
9785;20;F;PR;2023-12-28;18-25;823;Sul
9786;27;F;RS;2022-12-03;26-35;1213;Sul
9787;59;F;ES;2021-09-01;55+;1671;Sudeste
9788;31;M;SP;2021-01-09;26-35;1906;Sudeste
9789;29;M;MG;2024-03-26;26-35;734;Sudeste
9790;64;F;RS;2025-05-26;55+;308;Sul
9791;59;F;ES;2022-04-09;55+;1451;Sudeste
9792;47;F;SP;2022-10-08;46-55;1269;Sudeste
9793;49;F;RJ;2024-08-16;46-55;591;Sudeste
9794;49;F;SP;2024-09-05;46-55;571;Sudeste
9795;59;F;ES;2021-09-06;55+;1666;Sudeste
9796;49;F;ES;2021-11-19;46-55;1592;Sudeste
9797;43;F;SP;2022-07-10;36-45;1359;Sudeste
9798;18;M;SP;2025-07-10;18-25;263;Sudeste
9799;59;F;SC;2025-01-25;55+;429;Sul
9800;19;F;MG;2024-11-22;18-25;493;Sudeste
9801;34;M;ES;2022-01-28;26-35;1522;Sudeste
9802;47;F;MG;2024-06-05;46-55;663;Sudeste
9803;56;M;MG;2023-07-08;55+;996;Sudeste
9804;24;M;RS;2022-07-23;18-25;1346;Sul
9805;44;M;RJ;2021-09-01;36-45;1671;Sudeste
9806;26;F;RS;2023-12-17;26-35;834;Sul
9807;39;M;ES;2024-03-12;36-45;748;Sudeste
9808;51;M;MG;2021-07-11;46-55;1723;Sudeste
9809;63;M;RJ;2022-06-03;55+;1396;Sudeste
9810;18;Outro;SC;2024-11-28;18-25;487;Sul
9811;26;F;MG;2023-08-18;26-35;955;Sudeste
9812;37;M;MG;2024-07-22;36-45;616;Sudeste
9813;36;F;SC;2025-07-28;36-45;245;Sul
9814;53;M;ES;2023-11-29;46-55;852;Sudeste
9815;57;F;RS;2021-07-12;55+;1722;Sul
9816;62;F;SP;2021-11-23;55+;1588;Sudeste
9817;21;F;SC;2022-04-28;18-25;1432;Sul
9818;26;Outro;SP;2021-01-25;26-35;1890;Sudeste
9819;58;F;ES;2021-04-12;55+;1813;Sudeste
9820;39;M;RS;2022-10-25;36-45;1252;Sul
9821;35;F;SP;2021-08-05;26-35;1698;Sudeste
9822;29;F;RS;2023-01-12;26-35;1173;Sul
9823;59;F;PR;2021-09-24;55+;1648;Sul
9824;60;M;SP;2021-06-11;55+;1753;Sudeste
9825;56;M;RS;2021-10-14;55+;1628;Sul
9826;26;F;SC;2022-11-09;26-35;1237;Sul
9827;23;F;MG;2023-06-05;18-25;1029;Sudeste
9828;36;M;MG;2021-09-04;36-45;1668;Sudeste
9829;64;F;RJ;2021-06-23;55+;1741;Sudeste
9830;24;F;SC;2024-11-20;18-25;495;Sul
9831;33;F;RS;2023-10-30;26-35;882;Sul
9832;22;M;ES;2023-06-28;18-25;1006;Sudeste
9833;33;F;RJ;2025-01-11;26-35;443;Sudeste
9834;18;F;MG;2023-10-15;18-25;897;Sudeste
9835;54;F;MG;2023-02-27;46-55;1127;Sudeste
9836;56;M;RJ;2025-05-14;55+;320;Sudeste
9837;36;F;SC;2022-08-20;36-45;1318;Sul
9838;54;F;PR;2022-10-24;46-55;1253;Sul
9839;34;F;SP;2024-09-06;26-35;570;Sudeste
9840;43;F;RS;2025-05-15;36-45;319;Sul
9841;39;F;RS;2024-02-23;36-45;766;Sul
9842;25;F;PR;2021-02-10;18-25;1874;Sul
9843;50;F;PR;2021-12-03;46-55;1578;Sul
9844;19;Outro;PR;2025-09-05;18-25;206;Sul
9845;47;Outro;RS;2025-12-01;46-55;119;Sul
9846;64;F;SC;2021-11-22;55+;1589;Sul
9847;37;F;PR;2025-09-05;36-45;206;Sul
9848;35;F;SP;2024-04-24;26-35;705;Sudeste
9849;60;F;ES;2024-06-18;55+;650;Sudeste
9850;27;F;RJ;2024-09-24;26-35;552;Sudeste
9851;41;Outro;PR;2024-01-23;36-45;797;Sul
9852;21;M;PR;2023-07-08;18-25;996;Sul
9853;54;F;RJ;2024-12-10;46-55;475;Sudeste
9854;21;M;RS;2023-12-23;18-25;828;Sul
9855;30;F;RS;2023-10-13;26-35;899;Sul
9856;42;F;RJ;2023-01-03;36-45;1182;Sudeste
9857;30;F;RS;2022-06-04;26-35;1395;Sul
9858;35;M;RS;2025-10-15;26-35;166;Sul
9859;41;M;ES;2024-05-17;36-45;682;Sudeste
9860;19;M;MG;2024-05-17;18-25;682;Sudeste
9861;50;F;ES;2024-10-31;46-55;515;Sudeste
9862;36;M;MG;2021-03-26;36-45;1830;Sudeste
9863;26;F;SC;2021-07-26;26-35;1708;Sul
9864;45;F;SP;2024-10-02;36-45;544;Sudeste
9865;52;F;RS;2025-08-16;46-55;226;Sul
9866;56;M;ES;2021-06-10;55+;1754;Sudeste
9867;27;F;SP;2022-03-26;26-35;1465;Sudeste
9868;18;F;RJ;2021-04-26;18-25;1799;Sudeste
9869;59;F;ES;2021-12-28;55+;1553;Sudeste
9870;38;F;SC;2024-06-28;36-45;640;Sul
9871;26;M;RJ;2023-07-01;26-35;1003;Sudeste
9872;64;Outro;SC;2021-07-02;55+;1732;Sul
9873;32;F;SC;2022-11-07;26-35;1239;Sul
9874;52;F;PR;2024-09-13;46-55;563;Sul
9875;22;Outro;RJ;2022-08-15;18-25;1323;Sudeste
9876;58;F;RS;2023-10-28;55+;884;Sul
9877;39;M;SC;2025-06-11;36-45;292;Sul
9878;58;F;PR;2025-03-24;55+;371;Sul
9879;40;F;MG;2024-11-11;36-45;504;Sudeste
9880;24;F;PR;2023-07-20;18-25;984;Sul
9881;40;F;RS;2024-10-25;36-45;521;Sul
9882;61;Outro;MG;2025-04-21;55+;343;Sudeste
9883;42;F;PR;2023-02-02;36-45;1152;Sul
9884;44;M;PR;2022-09-04;36-45;1303;Sul
9885;58;F;SP;2021-03-20;55+;1836;Sudeste
9886;23;F;SP;2024-05-29;18-25;670;Sudeste
9887;51;F;RS;2025-09-28;46-55;183;Sul
9888;26;Outro;RJ;2025-10-28;26-35;153;Sudeste
9889;50;F;SC;2025-06-11;46-55;292;Sul
9890;23;F;RS;2025-05-13;18-25;321;Sul
9891;54;F;SP;2024-12-06;46-55;479;Sudeste
9892;48;F;MG;2025-02-11;46-55;412;Sudeste
9893;51;M;SP;2022-11-13;46-55;1233;Sudeste
9894;58;F;RJ;2024-01-26;55+;794;Sudeste
9895;46;M;ES;2025-08-09;46-55;233;Sudeste
9896;31;M;MG;2022-01-28;26-35;1522;Sudeste
9897;53;M;ES;2022-04-13;46-55;1447;Sudeste
9898;53;F;MG;2023-05-20;46-55;1045;Sudeste
9899;32;F;SC;2024-10-26;26-35;520;Sul
9900;25;F;SC;2024-11-17;18-25;498;Sul
9901;43;F;SC;2021-01-18;36-45;1897;Sul
9902;53;M;RJ;2024-04-22;46-55;707;Sudeste
9903;38;F;SP;2024-03-12;36-45;748;Sudeste
9904;45;F;ES;2025-01-26;36-45;428;Sudeste
9905;21;F;ES;2025-03-11;18-25;384;Sudeste
9906;33;F;SP;2024-09-19;26-35;557;Sudeste
9907;39;M;RJ;2021-03-03;36-45;1853;Sudeste
9908;29;F;SP;2021-06-12;26-35;1752;Sudeste
9909;33;F;PR;2022-07-06;26-35;1363;Sul
9910;57;F;PR;2021-06-28;55+;1736;Sul
9911;55;M;SC;2024-06-12;46-55;656;Sul
9912;59;M;PR;2023-12-20;55+;831;Sul
9913;54;Outro;ES;2024-06-05;46-55;663;Sudeste
9914;46;M;SC;2021-08-27;46-55;1676;Sul
9915;35;F;ES;2022-07-22;26-35;1347;Sudeste
9916;27;F;RJ;2023-01-16;26-35;1169;Sudeste
9917;59;F;MG;2021-03-25;55+;1831;Sudeste
9918;56;F;SP;2025-10-05;55+;176;Sudeste
9919;35;F;RS;2023-12-01;26-35;850;Sul
9920;18;F;RS;2022-03-14;18-25;1477;Sul
